ratio_pct,rep,approach,abs_residual
40,molformer,task_id,1.1041229525056697
40,molformer,task_id,0.19334229791405422
40,molformer,task_id,0.01057038926425502
40,molformer,task_id,1.4149430738435864
40,molformer,task_id,1.7811803701426268
40,molformer,task_id,1.8970407600435415
40,molformer,llm_cls,0.1538655116802925
40,molformer,llm_cls,0.7027644870928307
40,molformer,llm_cls,0.8262581567582856
40,molformer,llm_cls,0.7608127973177048
40,molformer,llm_cls,0.13386065897648036
40,molformer,llm_cls,0.9272955833088705
40,molformer,llm_cls,0.824477831574252
40,molformer,llm_cls,0.3066225851285971
40,molformer,llm_cls,0.9690525991189691
40,molformer,llm_cls,0.9206768438172679
40,molformer,llm_cls,0.15224147254400933
40,molformer,llm_cls,0.6260959273867703
40,molformer,llm_cls,1.3458951267162043
40,molformer,llm_cls,6.465266817100579
40,molformer,llm_cls,3.182810443377174
40,molformer,llm_cls,0.7002945957106483
40,molformer,llm_cls,1.8974630477014829
40,molformer,llm_cls,1.337352328237496
40,molformer,llm_cls,1.267120580840412
40,molformer,llm_cls,0.997572595321498
40,molformer,llm_cls,1.1050322618506594
40,molformer,llm_cls,1.593981567797262
40,molformer,llm_cls,1.1181182537394534
40,molformer,llm_cls,1.231915809845137
40,molformer,llm_cls,0.5492162087871248
40,molformer,llm_cls,1.2096450837670303
40,molformer,llm_cls,0.2750106669974115
40,molformer,llm_cls,1.6075095519045917
40,molformer,llm_cls,0.2157002536240924
40,molformer,llm_cls,0.1199186100279035
40,molformer,llm_cls,0.5084452162491555
40,molformer,llm_cls,0.7218733129366752
40,molformer,llm_cls,0.23930320944245187
40,molformer,llm_cls,2.765333314929732
40,molformer,llm_cls,0.1816329908404306
40,molformer,llm_cls,0.5511422364552461
40,molformer,llm_cls,0.7880812646774844
40,molformer,llm_cls,0.5049924985177285
40,molformer,llm_cls,0.5171058463957614
40,molformer,llm_cls,1.2610102210321106
40,molformer,llm_cls,1.4013663735996431
40,molformer,llm_mol_cls,0.32134899009590967
